,description,final_label,step_c_d_choice,step_e_choice,step_f_choice,step_g_choice,step_h_choice,step_i_choice,id,DEF
609,Mann so haben die auch alle die grosse fresse in der Politik da oben liebe Frau Kanzlerin Merkel läßt euch doch nicht alles gefallen von denn Kopf Tuch Träger es ist unser Land oder Europa und nicht denn ihres wenn es nicht gefällt wie wir leben müssen die sich verpissen immerhin sind wir Christen und keine alaaa oder sonst was für scheiß also setzt euch durch oder sie sind schneller weg als sie noch Kanzlerin wahren und es Wir hir aufgeräumt in unserm Land.,False,True,True,True,False,True,False,1105411886163900,False
610,"Aus Rücksicht auf die vielen muslimischen Flüchtlinge muss man arabische Sprache überall verwenden und anstatt ""Weihnachtsmarkt""  einfach ""pazar"" schreiben, deutsche Sprache wird sowieso viel zu rassistisch klingen",False,False,none,none,none,none,none,1012254508812972,False
611,"Könnte ja auch sein dass sich viele nicht äussern weil sie Angst haben gleich in die Nazi Ecke geschoben zu werden! Darüber mal nachgedacht? Wahrscheinlich nicht. Dazu sind Sie scheinbar auch zu verblendet. Vor einiger Zeit konnte jeder seine Meinung kundtun ohne als Rassist, hetzer oder Rechtsradikaler betitelt zu werden. Neuerdings geht das nicht mehr! Komisch....woran mag das wohl liegen? Jeder der nur sagte er sei ein Besorgter Bürger wird nun in die Rechte Ecke geschoben! Man macht sich sogar darüber lustig und zieht das ins lächerliche! Und das finden Sie Herr Bue normal ja? Wenn ja dann tut es mir leid, dann sind Sie ein Realitätsverweigerer dem man auch nicht helfen kann. Dann....einfach weiter schlafen!!! Gute Nacht!",False,True,True,True,False,True,False,1011300458908377,False
613,"Benzin ,Messer da braucht man gar nicht weiterlesen um den Täterkreis einzugrenzen.",False,False,none,none,none,none,none,857922957579462,False
614,gann mal sofort anfangen damit aber schnell bevor die hier noch mehr unheil und krankheiten einschleppen,False,False,none,none,none,none,none,961445517227205,False
615,"Ich seh die Merkel schon vor meinem geistigen Auge in Burka auf der Kanzel stehen - aus Solidaritaet mit dem Islam. Und die Gutmenschen sind wie bloede am knechten, um ihre Unglaeubigensteuer abzuzahlen...",False,True,False,none,none,none,none,1105649686140120,False
616,"ein wort war suboptimal. das war ""PRÜGELN"". sie hätte ""JAGEN"" sagen sollen. 

aber ein eventueller prozess wendet sich eh gegen die sogenannten ankläger - aber nur, WENN der medial zur kenntnis genommen wird. 
insofern war PRÜGELN vielleicht unterm strich besser als JAGEN. 

""„Wenn die Mehrheit der Bürger noch klar bei Verstand wäre, dann würden sie zu Mistgabeln greifen und diese volksverratenden, volksverhetzenden Eliten aus den Parlamenten, 
aus den Gerichten, aus den Kirchen und aus den Pressehäusern ""prügeln"".“",False,False,none,none,none,none,none,1043608979010858,False
617,Es wird wiedermal nur gefordert aber um sich klar vom radikal Islam loszusagen ist es nämlich ein verrat an eurem Prophet. Also nehmt den Nazis doch den Wind aus den Segeln und redet Klartext. Aber die moslemischen Bürger  verstecken  sich hinter den Mainstream und sitzt es aus.,False,False,none,none,none,none,none,855496534488771,False
618,Genau ...die damalige Lazarettstadt soll ne Moschee mit Minaretten bekommen .....träumt weiter Ihr Banausen !.,False,False,none,none,none,none,none,1105399309498491,False
620,"Kaoten die sich mit bewafneten Armee anlegen, und sich nicht registrieren lassen wollen, Knast riskieren, sind keinen Asylbewerber.",False,False,none,none,none,none,none,982642145107542,False
621,"Mit friedlichen Demonstrationen erreicht ihr gar nichts. Die lachen sich doch nur schrott. Jemand, der nichts zu befürchten hat, der macht weiter, so tickt nunmal die menschliche Psyche. Mein Gott, laß euch doch nicht dauernd von dem blöden Nazi-Gerede einschüchtern. Ich muß kein Nazi sein um was gegen die Islamisierung zu haben und radikal erst recht nicht.",False,False,none,none,none,none,none,857454397626318,False
622,Boah - 1 2 7   (M A S S E N A B S C H I E B U N G)  -  ist doch die größte Verarschung schlecht hin !,False,False,none,none,none,none,none,1057157860989303,False
623,"Merkel lacht sich doch ins Fäustchen! Wie geplant, machen Andere die Drecksarbeit für sie und sie braucht ihre Politik nicht zu ändern, verliert ihr Gesicht nicht. Ha ha ha",False,True,True,True,False,True,True,1058071417564614,False
624,....die Hosen tragen jetzt  die Asylanten,False,False,none,none,none,none,none,886082511430173,False
625,"Mia Mani erst garnicht reinlassen ??wären sie an der Grenze abgefertigt und kontrolliert wurden , hätten wir diese ganze unkontrollierte Einwanderung nicht und wer weiß was sich jetzt hier alles in Deutschland eingenistet hat Dank Merkel und Politmarionetten",False,True,False,none,none,none,none,1057636954274727,False
626,"wie immer, weil die antifa nur was zum kloppen braucht ...",False,False,none,none,none,none,none,856737994364625,False
627,"Lies Dir mal die Version des GG bis 1989 durch Mädel! Töpferkurs mit 1 abgechlossen, aber Geschichte abgewählt. Dummtrulla.",True,True,True,True,False,False,True,982779048427185,True
628,"Was fällt bei Linken und den Islamisten besonders auf?
Der “ausgestreckte belehrende Zeigefinger”.
Ich bitte darauf acht zu geben.

“Darin kommt er zu der bahnbrechenden Erkenntnis, dass Menschen, die im Orient leben, weitaus glücklicher sind als solche in unseren Breiten.”
Gegenfrage:
“Weshalb sinds dann nicht im Orient?”.",False,False,none,none,none,none,none,894937640544660,False
629,"Solange die Herren Professoren glauben, dass Geld aus dem Wasserhahn kommt, wird sie das wenig jucken. Deren Gehälter und fette Pensionen bezahlen doch eh die Steuerzahlenden deutschen Deppen bis an ihr seliges Ende (Nicht das der Steuerzahler).. Warum eigentlich? Ist Professor sein eine hoheitliche Aufgabe?",False,False,none,none,none,none,none,882460811792343,False
630,"damit machen sie sich immer beliebter ;) die Tage stand doch irgendwo im Netz, das Iraker ihrer Kinder auf die Strasse gelegt haben um das von Schleppern versprochene  Haus zu bekommen :(  Kinder spielen bei denen keine Rolle, die produzieren ja genug :(",False,False,none,none,none,none,none,1095902490448173,False
631,Gleich einkassieren und zurück schicken dieses Pack,False,False,none,none,none,none,none,982647378440352,False
632,anne.....genausoviel liebe wie die wichser am wochenende in berlin im bad? verpiss dich mit deinem rotz,True,True,True,True,False,False,True,946618685376555,True
633,"Bremen wird auch das erste Bundesland sein was einen Moslemischen Bürgermeister hat.Sie werden auch bald beim Bund um mehr Geld betteln , können ja nicht die erhöhten Sicherheitsmaßnahmen für ihre desolate Muti-Kulti Politik bezahlen.",False,False,none,none,none,none,none,876833045688453,False
637,"#RECHTSVERDREHER #LÜGENVERSCHWÖRER #AllesNazis #PEGIDA/STINKT #IchbeherrschediedeutscheSprachenicht,aberhetzegegenAusländer #Keinerhatmichlieb,deswegenhasseichauchalle #PATRIOTISMUS -> AUSGRENZUNG und RASSISMUS!!!!!",False,False,none,none,none,none,none,1043891435649279,False
638,"ich kann das langsam nicht mehr einordnen...ist es nur zur Beruhigung des Volkes immer mal wider ein bisschen durchblicken zu lassen, ja ihr habt ja recht ... ich glaube denen kein Wort !!! Ungarn und die anderen Länder haben gehandelt ... und sind sehr deutlich, was diese Frage anbelangt...",False,False,none,none,none,none,none,960861953952228,False
639,"Tja,   sind genug Dresdner in der Ch,  passen sich nicht an, machen Löhne kaputt, hier seid ihr die Ausländer die uns nerven !!! Sollten mal gegen Euch ne Demo aufziehen !Seid ja auch wie die Schafe nen Nazi hinterhergelaufen die Geschichte wiederholt sich leider immer wieder! Schämt Euch !",False,False,none,none,none,none,none,857272880977803,False
641,"Ich war in der Tschechischen Republik geboren, aber ich habe das deutsche Blut .. :'( Frau Merkel ist Sie zum Verhängnis ! Sie ende! das ist nicht hilfe , aber genocide  Verrat Deutschland  und deren Werte. :'( OMG - Frau Merkel  du bist eine kranke Person :'(",False,True,True,True,False,True,True,1057783487593407,False
642,"Das sind keine Flüchtlinge, das sind wilde Horden -Danke Frau Merkel",False,False,none,none,none,none,none,982644025107354,False
643,warum  reiche arabische und türkische Muslime maner bauen sie nicht in Deutschland  krankhäuser  ?oder  warum bauen sie nicht   kosten lose  große bäckerei für arme menschen ? oder sie lügen und wollen detuschland  islamserein  .... ...   wen so weiter  geht  den bald kommt  jeder reiche araba oder  reiche  türke mit einem kopfer geld   kauft ein Grundstück und baut ein moscheen,False,False,none,none,none,none,none,1105581369480285,False
644,"Tja, einige Menschen haben halt von Geburt an einen niedrigen IQ. Dagegen lässt sich nichts machen...",False,False,none,none,none,none,none,857429937628764,False
645,"Wie lange will die staatsmacht noch zuschauen,wie unbescholtene buerger,vom linksradikalen mob,taetlich angegriffen werden??der feind im land steht links,und die versiffte Antifa und aehnliche rot- gruenen zusammenrottungen muessen endlich in die Schranken gewiesen werden!!Antifa ist wie NSU nur aus der anderen Richtung!!linksfaschismus,getarnt als demokratische vereinigungen,wie die linken und gruenen,gehoeren genauso verboten,wie die npd und salafistenzusammenrottungen!!!",False,False,none,none,none,none,none,856747851030306,False
646,"Scheint mir die deutsche Version des französischen ""Pas d'amalgames"" zu sein (also in etwa ""Keine falsche Denkbezüge!""). ""Amalgame"" wird in dieser Sprache langsam Synonym für ""das, was Ihr bitte nicht zu denken habt!"" und wird schon internetweit als Medikamentennamen bespöttelt: ""Padamalgam 50 mg"" :-)
A propos: Viele Grüße an die neue Bundesdenkenpolizei, und ein Gedenken an ihre Vordenker von VEB Horch & Greif... :-(",False,False,none,none,none,none,none,935642976474126,False
647,Jaja der Islam und die Nazis ein tolles Team: http://www.lexikon-der-wehrmacht.de/Zusatz/SS/SSOsttuerkei.htm,False,False,none,none,none,none,none,856887307683027,False
648,Ihr habt zuwenig draufgehauen auf diese linken Krawallbrüder.,False,False,none,none,none,none,none,1107837312588024,False
649,"[@IND] Es werden ja nicht mal die bestehenden Gesetze umgesetzt. Im Prinzip will PEGIDA gar nicht mehr. Hier leben 600000 Ausländer die gar keine Aufenthaltserlaubnis mehr haben. Zudem geht es bei der ""Islamisierung"" darum das Menschen ein besseres Leben haben wollen und deswegen hier her kommen. Warumn auch immer.  Oder?  Dann ist es für jeden ein Widerspruch wenn Menschen genau die Zustände hier wieder haben wollen die ihnen nur Leid und Elend in ihren Heimatländern gebracht haben. Wäre es da nicht logisch mich zu intigrieren und mich diesen neuen Kulturkreis anzupassen? Schließlich hat unsere Art zu Leben jeden einen gewissen Wohlstand und 70 Jahre Frieden gebracht. Über die Zusammensetzung der Flüchtlinge kann man sich auch nur wundern . Wo sind die ganzen Frauen und Kinder? Auf den Nußschalen die im Mittelmeer treiben sind immer nur Männer im besten Alter. Gegen Frauen und Kinder hätte hier sicherlich niemand was. Aber es gibt eben ein paar Ungereimtheiten die einfach der Klärung bedürfen. Und unsere Politiker setzen dem ganzen dann noch die Krone auf in dem sie behaupten bei über 3 Millionen Arbeitslosen  brauchen wir Fachkräfte aus 3. Welt Staaten. Für uns hier klingt das alles ziemlich lächerlich. Kann schon sein das wir nicht viel bewegen können aber die Politiker wissen jedenfalls jetzt das wir uns nicht für dumm verkaufen lassen.",False,False,none,none,none,none,none,862041733834251,False
650,"Nein, die haben auch keinen Bock auf antisemitische Islamisten und deren schweigende Dulder!",False,False,none,none,none,none,none,856861157685642,False
651,"Ich sag euch jetzt mal was, ich bin stinksauer!
Ich bin aus NRW und aus Beruflichen Gründen im Außendienst tätig. Zu 90% wird gemeckert und sich beschwert, mit der Begründung ich alleine kann doch nichts machen.
Jetzt haben wir endlich eine Bewegung und der Westen kriegt den Arsch nicht hoch.
Muss mir vom Türken sagen lassen, seid ihr doch selbst schuld, wir werden Deutschland übernehmen weil wir zusammenhalten.
Und damit wird er wohl Recht behalten.
Für mich ist der Westen zu Weicheiern und Feiglinge verkommen. Neue Männer braucht das Land.
Es tut mir Leid aber so empfinde ich es!",False,False,none,none,none,none,none,858033357568422,False
652,Sollen wir jetzt für das pack zahlen,False,False,none,none,none,none,none,993958007309289,False
653,moscheen gehören verboten und unter strafe gestellt.,False,False,none,none,none,none,none,1084477211590701,False
654,und die werden nicht wie linke chaoten von der politik rangekart ..,False,False,none,none,none,none,none,1035371759834580,False
655,"Das gleiche Problem haben wir in Frankfurt, da hier schon von jeher eine menge Kanacken wohnen, ist man gleich ein Nazi wenn man gegen weitere Zuwanderungen der Asylantenpest ist. Aber aus Erfahrung weiß ich, dass es eine ganze Menge ist, die dagegen sind, auch wenn sie sich nicht wagen, den Mund aufzumachen. Es ist eine Schande für Deutschland!!!!",False,False,none,none,none,none,none,946595282045562,False
656,how much naive europe can be?????do u know any thing about muslims that u wanna host them???? im arab christian who lives in arab country and know how they think.they wont integrate in europe.they wanna overcome europe and spread their religion.the most of the immigrant came to look for job.u must save your country.dont say im racist .im telling u the truth of these people,False,False,none,none,none,none,none,1007129875992102,False
657,"Wie Lange wollt ihr Euch den schleichenden Untergang dieses Landes noch ansehen ? Handelt !!! Heult nicht ??Schluss mit Grenzüberschreitenden Diebstählen,kriminellen Migrantenbanden und vielem mehr.Das ist kein Schönes Land mehr.",False,False,none,none,none,none,none,945834525454971,False
658,"Christoph du weist aber schon das die Flüchtlinge zu 90% nicht für den Arbeitsmarkt in den nächsten 6 - 13 Jahre nicht integrierbar sind . Nächstes Jahr sollen noch mals 4 ,6/Mill Raketentechnikern , Nobelpreisträger u Ärzte kommen. Es gibt Berichte das bis 2050 ca 52 Mill. nach Europa kommen . Auf der ganzen Welt gibt 950 Mill. den Status als Flüchtling erfüllen Die Grünen welche Deutschland abschaffen wollen scharren schön mit den Füssen . Für sie gibt es noch jede Menge Umweltflüchtlinge sowie Klima Flüchtlinge usw . Geile Aussichten was ? So u jetzt kommt das Beste : Arbeitgeberchef Crillo",False,True,True,True,False,True,False,1035816276456795,False
659,Wenn man zuhören wollte wäre es längst geschehen! Auch das Brüllen vor dem Kanzleramt wird taube Ohren und blinde Augen nicht hörend und sehend machen! Schade um die Zeit! Manche Sachen muss man vielleicht bis zur nächsten Wahl abwarten oder IS klärt es vorher auch in Deutschland! Es ist erst der Anfang! Wir haben die Schläfer lange im Land! Und es sind mehr als unsere Mutti und die Misere annehmen! Fakt!,False,True,True,True,False,True,False,1010914845613605,False
660,"Sehr richtig. Man will keine Zuwanderung von Idioten. Sondern von Fachleuten die in Deutschland was erreichen und beitragen wollen. Leute die sich einbringen, die Sprache lernen und können wollen, die nach Deutschland wollen weil sie das Land mögen. Man will nicht den Sprachverweigernden, ungebildeten Intergrationsverweigerer der nichts kann und sogar noch Hilfe braucht beim ausfüllen des Hartz4 Antrages.",False,False,none,none,none,none,none,876331435738614,False
661,"wenn die Gutmenschen nicht wären,sehe die Lage ganz anders aus,aber die Dummlacke gibt es eben.die opfern sogar zu Weihnachten die zeit für die Schmarotzer und denken nicht an Ihre Familie.Der umsturz wird kommen und ich kenne einige Gutmenschen",False,False,none,none,none,none,none,1013301772041579,False
662,Rotfaschismus halt!,False,False,none,none,none,none,none,1152531534785268,False
663,...weg mit dieser VolksVerräterVerrücktenRegierung...!!!,True,True,True,True,True,none,none,1056810031024086,True
664,"bei uns müssen Demo´s angekündigt und genehmigt sein .... toll wie das so alles geht wenn du kein Deutscher bist ..... wir sind der Abtreter  der Welt ...... alle werden besser behandelt als die "" Deutschen """,False,False,none,none,none,none,none,1096049223766833,False
665,"Haha Lutz, und nächse Woche liest man: ""Flüchtling findet Schwiegermutter und bringt sie zurück zum Schwiegersohn !"" Scheisse !",False,False,none,none,none,none,none,1065200626851693,False
666,"Christine Spielmann ...wenn ich andere Kulturen ansehen will, fahre ich da hin. Und da ich dort nicht hin will und nicht hinfahre ist eines klar. ICH WILL DEREN KULTUREN NICHT KENNENLERNEN. Warum versucht dieser Staat mir genau DAS aufzuzwingen???",False,False,none,none,none,none,none,1010184269019996,False
667,"Ja mein Freund,denn Pegida wird wachsen ! Deine Rechnerei kannste den Weihnachtsmann vorgaukeln. Ich bin heilfroh das es endlich mal gegen die bescheuerte Politik geht.Ich brauche keine Moscheen und auch keinen Islam,denn ich bin Deutscher und das will ich bleiben! Alles klar!",False,False,none,none,none,none,none,857118107659947,False
668,"Katja Bauch Ich amüsiere mich immer wenn so ein Allahschreier andere Massenmörder nennt, wenn man bedenkt das deren Inzuchthorden ind den letzten 1400 Jahren über 270Millionen ermorded haben und noch immer fleißig dabei sind. Vielleicht kann er ja nichts dafür das er so geistig beschränkt ist denn er wird ja auch wohl ein Produkt der Inzucht sein.",False,False,none,none,none,none,none,1105839846121104,False
669,"Na da können wir ja froh sein.??

IM Erika sagt: Es wird keinen Flüchtlingssoli geben. 

Sie sagte auch irgendwann mal: Es wird keine Maut geben.

Ebenso sagte sie : Wir schaffen das.

Und, wer kann sich noch an den Satz aus der Neujahrsansprache erinnern? Er lautete: Folgen Sie denen nicht!

Frau Merkel, wieso sollten wir Ihnen ausgerechnet jetzt glauben, wo doch Ihre anderen Versprechen ebenso nur Schall und Rauch waren?

Die deutsche Bevölkerung ist nicht so ungebildet wie all die Ärzte, Ingenieure und Architekten, welche laut einer Studie den Bildungsstand eines Viertklässlers haben.

Wenn Sie allerdings mit diesen uneingeschränkten und unkontrollierten Flüchtlingszustrom weiter machen, dann wird die Bevölkerung Deutschlands genau so dumm sein, wie Sie es sich wünschen. Denn nur dumme Wähler sind gute Wähler - Für Sie!

Deshalb noch einmal eine dringende Bitte an Sie: Treten Sie endlich zurück, denn Sie sind nicht länger unsere Bundeskanzlerin!

http://www.gmx.net/magazine/politik/fluechtlingskrise-in-europa/steuererhoehungen-rahmen-fluechtlingskrise-30988140",False,True,True,True,False,True,True,993916503980106,False
670,"Bis auf die ""WIRKLICHEN"" Kriegsflüchtlinge muß man das gesamte muslimische Pack rauswerfen!!!!!!!!!!! SOFORT!",False,False,none,none,none,none,none,993472160691207,False
671,... würde gern mal wissen hinter welchem Momd Herr Helmke wohnt .. anscheinend bezieht er sein Wissen nur von den staatlichen Medien ... seine Intelligenz basiert bestimmt darauf sich wie eine Marionette zu verhalten ???? !,True,True,True,True,False,False,True,856802154358209,True
672,"es ist schade um die armen schweineköpfe, dafür sind die viel zu schade. rausschmeißen, diese oberschmarotzer",False,False,none,none,none,none,none,1105436602828095,False
673,"ASYLHELFER SIND MEIST WEIBLICHE NICHTSNUTZIGE, AUSGEGRENZTE, DIE NIE EINER GEREGELTEN ARBEIT NACHGEGANGEN SIND UND SICH AN DEN UNSYMPHATISCHEN MUSLIMISCHEN ARABISCHEN UND NORDAFRIKANISCHEN ARCHAISCHEN TYPEN AUFGEILEN. DIES IST MEINE ANALYSE, ES  GIBT NATUERLICH EINE GANZE MENGE MEHR TIEFENANALYTISCHE DEUTUNGEN.DIESER BEVOELKERUNGSMISSBILDUNGEN, GENANNT ASYLHELFER. SIE SIND AUCH EIN PRODUKT NACHKRIEGSDEUTSCHER SCHULDINDOKTRINIERUNG GEFOERDERT VON ZIONISTISCHEN KREISEN UND IHREM MEDIENIMPERIUM.",False,False,none,none,none,none,none,1111335422238213,False
674,"Vielleicht nach der Pegida Demonstration noch ein Schweineschnitzel in der letzten deutschen Kneipe.  Daheim nur Hammelfleisch?

Österreich: Zugewanderte Muslimmenschen klagen gegen Kochen vom Schweinefleisch in Nachbarwohnung

http://www.kybeline.com/2015/01/23/oesterreich-zugewanderte-muslimmenschen-klagen-gegen-kochen-vom-schweinefleisch-in-nachbarwohnung/",False,False,none,none,none,none,none,857028501002241,False
675,So langsam wird den linken Schmutzfinken und Unterstützern der Fehlpolitik in unserem Land  der Wind aus den Segeln genommen...,False,False,none,none,none,none,none,856751661029925,False
676,Geh und lies in deinem verstaubten Märchenbuch und knüpf deiner Aishe das Kopftuch zu : -),True,True,True,True,False,False,True,857526484285776,True
677,verbieten diesen dreck  ..  .wir sind hier in mitteleuropa . . ..basta,False,False,none,none,none,none,none,1105452736159815,False
678,"Gerhard Schreiber Genau!! Deswegen schrieb ich ""auch ein Volltrottel"". Dieser Sorbe ist ein typischer Wendehals. Eine 2. Chance erhält der nicht!!! Hoffentlich sind die Bürger wach geworden und wählen richtig!",False,True,True,True,False,True,False,1069520616419694,False
679,"Das macht mir Angst. Bääh, ich kann die Merkel jetzt auch nicht mehr sehen. In Frankreich läuft sie mit, zu Hause ist sie empört. Pfui, soll sie doch die Mätresse von Hollande werden!",False,True,True,True,False,True,True,856806227691135,False
681,Ich warte auf die einzig wahre Meldung sie haben ihre richtigen Pässe gefunden und laufen zurück in ihre Heimat!,False,False,none,none,none,none,none,1065241860180903,False
682,also dem glaube ich ja garnichts mehr ... so ein heuchler ... https://israelkompetenzkollektion.files.wordpress.com/2012/02/todenhoefer-staging-toys.jpg,False,True,True,True,False,True,True,894928810545543,False
683,"Lisa Sander Haben sich DDR Bürger so aufgeführt an den Grenzen???  Das was in Ungarn die ja so traumatisierten da veranstalten, hätte in deren Ländern das Militär mit Panzern und Schießbefehl auf den Plan gerufen. Sind in einem sicheren EU Land und veranstalten so einen Zirkus.",False,False,none,none,none,none,none,982695398435550,False
684,Bemitleidenswerte Kreaturen,False,False,none,none,none,none,none,894947660543658,False
685,"Ich kann darauf verzichten,denn die haben keinen Respekt vor Frauen.Sollen sich lieber nach Hause scheren und für ihr Land was tun diese Sozialschmarotzer.",False,False,none,none,none,none,none,1134206479951107,False
686,Weiter so... Wir aus Baden sind stolz auf euch... Merkel mus weg !,False,True,True,True,False,True,False,1035179059853850,False
687,"Sollen alle die, die lauthals nach diesen schwarzen Asylanten schreien, sie zu Hause aufnehmen! Merkel kann mit gutem Beispiel voran gehen. Ich will diese ganzen Asylanten nicht hier haben, ich will keinen Islam in unserem Land! Ich will nicht ins Altertum zurück!!!!! Wer den Islam ausleben will, bitte sehr, der soll dort bleiben, wo er her kam. Menschen die in unserem Land leben, haben sich an unsere Gesetze zu halten, ohne Ausnahmen! Keine Kopftücher bei Frauen! Frauen und Männer sind gleich. Wer was anderes predigt, hat hier nichts zu suchen! Warum soll sich der Deutsche jetzt dem Islam unterwerfen? Warum dürfen alle jetzt hier illegal einreisen und kriegen alles in den Hintern gesteckt? Betrügen wo sie können, kommen mit falschen Pässen? Warum will die EU 56 Millionen Afrikaner heimlich ins Land schleusen, warum, warum????? Ich möchte mein schönes, friedliches Deutschland wieder haben! Wir gehen für diese Asylanten arbeiten, und Schäuble verschleudert unser Geld an diese Fremden. Wenn das so weiter geht, wäre es das Beste, wir wandern alle aus zu unseren Nachbarn, die auch nicht diese Asylanten wollen! Dann hauen die endlich wieder ab, denn wer sollte sie dann versorgen, diese armen Flüchtlinge? Warum sollen wir für die ganze Welt arbeiten, für Menschen, die noch im Altertum leben? Was wollen die hier? Benehmen sich hier wie die Wilden und meinen alles gehöre ihnen.  Warum lassen wir uns alles gefallen? Das Beste wird sein, wir bauen hohe Grenzen wieder auf, verjagen den Islam aus unserem Land und können wieder friedlich leben. Wer fragt uns, ob wir diese Menschen wollen? Ob diese Gutmenschen dann immer noch zum Bahnhof rennen, wenn die ersten Frauen vergewaltigt werden von denen und die ersten Bomben von denen gezündet werden? Wie blind sind unsere Menschen?",False,False,none,none,none,none,none,977062402332183,False
688,"Der Ramon... ein kleiner Strüffler... der im Netz nach Aufmerksamkeit sucht, weil seine Eltern ihn nicht mögen :-)",True,True,True,True,False,False,True,982766048428485,True
689,Ja die ostdeutschen lassen sich nicht so schnell auf Gehirnwäsche der Politik ein. In den alten Bundesländern lief die Gehirnwäsche schon paar Jahre länger. Aber würde es ans persönliche gehen ( auto angeben damit die Asylanten beweglicher sind usw) fällt ihnen vielleicht die Schuppen aus den Augen.,False,False,none,none,none,none,none,882694678435623,False
690,"Da ist nur ein Problem  , die will nie bleiben in Ungarn oder in Tschechei die will alle nach Deutschland. Und immer noch die 70% Schrein willkommen. Das ist das Problem. Wen ich bin jetzt Nazi, mir egal. Wen die Asylbewerber kann sich mit  Waffen besorgen, kann auch jede. In Deutschland gebe in jedem 5 laden offiziell genug Waffen jede Art",False,False,none,none,none,none,none,982674275104329,False
691,Also dieses Kompliment gebe ich doch gerne zurück ;-)  Ihr bekommt bestimmt nicht soviel Komplimente. Müßt euch ja schon gegenseitig liken ;-)  Ihr Armen :-(   ich meine arm im Geiste ;-),False,,none,none,none,none,none,857942890910802,False
692,Susanne meiner Meinung nach gehört dazu leider auch ein krimineller deutscher.. Ja ... Ich finde die sollte man auch härter anfassen und bestrafen als diese schönen luxusurlaube in unseren knästen.,False,False,none,none,none,none,none,857009494337475,False
693,"Ziemlich widerlich, wenn Muslime sich mit Juden im dritten Reich vergleichen. Maulschelle, setzen, sechs",False,False,none,none,none,none,none,856878481017243,False
694,Ganz normale Bilder wie wir sie schon seit jahren am 1 Mai in hamburg sehen oder bei den chaostagen in Hannover. Diese Faschisten  sind die neuzeitgestapo der Regierung,False,False,none,none,none,none,none,885880571450367,False
695,Ach München ist schon 60 Jahre bunt die 10.000 machen den Kohl nicht fett. Da weiß sowie keiner mehr wer deutsch ist. Da nennen sich schon welche deutsch mit rasterlocken und filtzläusen.,False,False,none,none,none,none,none,945832732121817,False
696,"Hier jammert der Großteil der Kommentatoren, daß der böse  (linke) Journalist den guten (grünen) Kretsche mit hartnäckigen Fragen attackiert. Potz Blitz, lauter Warmduscher oder wie? Wo sind denn die Gegner der Pädopartei, die sich darüber freuen, wenn deren Vertreter mal etwas gekitzelt werden?",False,True,True,True,False,True,True,1069882863050136,False
697,#RapeFuzees GetOut from Europe !,False,False,none,none,none,none,none,1038620316176391,False
698,"Sachsen soll überlegen, ob es ein souveräner Staat werden und auf die Diktate aus Berlin, Bonn, NRW und Brüssel pfeifen will!!! Sachsen wäre normal das größte Volk, der größte Stamm in Deutschland. Aber trotzdem sagen Fremde bzw. die in NRW an, was in Sachsen passieren, wer hier demonstrieren darf.",False,False,none,none,none,none,none,886049371433487,False
699,"[@IND] beide Seiten verallgemeinern.
Es wäre besser für alle sich nicht gegeneinander aufzuhetzen, 
dass ist genau das, was die Politiker / 
die Medien wollen.

Die wirklichen Feinde sind die Politiker.",False,False,none,none,none,none,none,857915014246923,False
701,die kommen um krieg zu führen ! und unsere  beschissene regierung lädt sie dazu ein !  hoffentlich hält ungarn durch....,False,False,none,none,none,none,none,983239458381144,False
702,"Wenn man mal schaut sind die alle ziemlich fit und werfen ihr Wasser und ihr Essen auf die Polizei, verbrennen ihre Zelte und Kleidung, Lachen in die Kamera und machen selfies mit ihren Smartphones. Aber es geht Ihnen ja so schlecht und sie sind ja so entkräftet. Mhhhhhh....",False,False,none,none,none,none,none,982644041774019,False
703,"Lieber Lutz, auf was für Seiten du dich aber auch zu bilden und zu informieren versuchst. Das kann ja nur in die Hose gehen ??????????????",False,True,True,True,False,False,False,1012240715481018,False
704,"Das kann ich Dir ganz einfach erklären, da die ""LÜGENPRESSE"" nun mal nicht die Wahrheit sagt über die PEGIDA-Bewegung und PEGIDA-Anhänger kommen aus ganz Deutschland und nicht nur aus Dresden.  Die Zahlen stimmen oft nicht, es wird meist heruntergeredet, die öffentlich-rechtlichen Medien beizeichnen oder haben die PEGIDA als rechtspopulistisch in den Nachrichten bezeichnet, obwohl Populismus was gutes ist (Volksnähe) so wird dieses als Negativbegriff benutzt, obwohl gerade die ARD und das ZDF zur Neutralität verpflichtet sind, aber ihre Rundfunkräte bestehen aus den MItgliedern der HARTZ IV-Partei, Union, FDP und Grüne, nun rate mal, wessen Meinung dort verbreitet wird.",False,True,True,True,False,True,False,857891457582612,False
705,Islam hat Gewaltproblem,False,False,none,none,none,none,none,857595754278849,False
706,"Absolut anmaßend, 17000 Sachsen sind bestimmt nicht das Volk. Ihr seid max. 0,05% des Volkes, mit sinkender Tendenz! Und das ist gut so, denn wenn die Mehrheit der Deutschen sich auf dem Niveau bewegen würde, auf dem sich die Mehrheit der hier gelisteten Kommentatoren bewegt, müssten wir wahrscheinlich Entwicklungshilfe aus den Ländern beziehen, aus denen momentan die ""Massen"" zu uns ""einwandern"". Vielleicht würde der Pegida das ja auch ganz gut gefallen: ""Masseneinwanderung"" und ""Überfremdung"" würde es dann nicht geben, wir wären unter uns und könnten bei Schweinshaxe und Sauerkraut unsere Stammtischreden schwingen.",False,False,none,none,none,none,none,856805061024585,False
